filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
manual_workspace_235340_as.png,1857078,"{}",1,0,"{""name"":""rect"",""x"":931,""y"":236,""width"":25,""height"":59}","{""type"":""go""}"
manual_workspace_235341_as.png,1888018,"{}",1,0,"{""name"":""rect"",""x"":947,""y"":231,""width"":25,""height"":59}","{""type"":""go""}"
manual_workspace_235343_as.png,1899439,"{}",1,0,"{""name"":""rect"",""x"":968,""y"":215,""width"":34,""height"":69}","{""type"":""go""}"
manual_workspace_235344_as.png,1928829,"{}",1,0,"{""name"":""rect"",""x"":988,""y"":201,""width"":34,""height"":74}","{""type"":""go""}"
manual_workspace_235346_as.png,1921966,"{}",1,0,"{""name"":""rect"",""x"":1004,""y"":192,""width"":41,""height"":78}","{""type"":""go""}"
manual_workspace_235347_as.png,1937007,"{}",1,0,"{""name"":""rect"",""x"":1018,""y"":176,""width"":41,""height"":85}","{""type"":""stop""}"
manual_workspace_235348_as.png,1948740,"{}",1,0,"{""name"":""rect"",""x"":1018,""y"":176,""width"":41,""height"":85}","{""type"":""stop""}"
manual_workspace_235350_as.png,1959897,"{}",1,0,"{""name"":""rect"",""x"":1037,""y"":168,""width"":41,""height"":85}","{""type"":""stop""}"
manual_workspace_235351_as.png,1919779,"{}",1,0,"{""name"":""rect"",""x"":949,""y"":228,""width"":35,""height"":73}","{""type"":""stop""}"
manual_workspace_235353_as.png,1928455,"{}",1,0,"{""name"":""rect"",""x"":949,""y"":228,""width"":30,""height"":63}","{""type"":""stop""}"
manual_workspace_235354_as.png,1940583,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":217,""width"":30,""height"":63}","{""type"":""stop""}"
manual_workspace_235356_as.png,1916533,"{}",1,0,"{""name"":""rect"",""x"":934,""y"":232,""width"":30,""height"":63}","{""type"":""stop""}"
manual_workspace_235357_as.png,1895413,"{}",1,0,"{""name"":""rect"",""x"":929,""y"":237,""width"":30,""height"":63}","{""type"":""stop""}"
manual_workspace_235359_as.png,1904526,"{}",1,0,"{""name"":""rect"",""x"":939,""y"":223,""width"":30,""height"":63}","{""type"":""stop""}"
manual_workspace_235400_as.png,1935265,"{}",1,0,"{""name"":""rect"",""x"":916,""y"":238,""width"":30,""height"":59}","{""type"":""stop""}"
manual_workspace_235401_as.png,1916148,"{}",1,0,"{""name"":""rect"",""x"":912,""y"":240,""width"":30,""height"":56}","{""type"":""stop""}"
manual_workspace_235403_as.png,1892298,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":51}","{""type"":""stop""}"
manual_workspace_235404_as.png,1924357,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235406_as.png,1932938,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235407_as.png,1927373,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235409_as.png,1931869,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235410_as.png,1928359,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235412_as.png,1939353,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235413_as.png,1931343,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235414_as.png,1938952,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235416_as.png,1930918,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235417_as.png,1927181,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235419_as.png,1932557,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""stop""}"
manual_workspace_235421_as.png,1912884,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":253,""width"":29,""height"":50}","{""type"":""go""}"
manual_workspace_235423_as.png,1868989,"{}",1,0,"{""name"":""rect"",""x"":905,""y"":250,""width"":29,""height"":55}","{""type"":""go""}"
manual_workspace_235424_as.png,1908871,"{}",1,0,"{""name"":""rect"",""x"":940,""y"":210,""width"":33,""height"":67}","{""type"":""go""}"
manual_workspace_235426_as.png,1934626,"{}",1,0,"{""name"":""rect"",""x"":932,""y"":216,""width"":33,""height"":67}","{""type"":""go""}"
manual_workspace_235427_as.png,1886918,"{}",1,0,"{""name"":""rect"",""x"":921,""y"":245,""width"":26,""height"":67}","{""type"":""go""}"
manual_workspace_235429_as.png,1916633,"{}",1,0,"{""name"":""rect"",""x"":974,""y"":190,""width"":35,""height"":83}","{""type"":""go""}"
manual_workspace_235430_as.png,1931255,"{}",1,0,"{""name"":""rect"",""x"":1025,""y"":156,""width"":41,""height"":97}","{""type"":""go""}"
manual_workspace_235435_as.png,1948311,"{}",1,0,"{""name"":""rect"",""x"":971,""y"":210,""width"":36,""height"":77}","{""type"":""stop""}"
manual_workspace_235436_as.png,1952832,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235437_as.png,1985545,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235439_as.png,1984639,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235440_as.png,1992384,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235443_as.png,1939038,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235444_as.png,1988689,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235446_as.png,1985905,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235447_as.png,1991815,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235448_as.png,1987540,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235450_as.png,1984208,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235452_as.png,1988143,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235453_as.png,1984790,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235454_as.png,1988274,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235455_as.png,1990020,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235457_as.png,1999748,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235458_as.png,1988257,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235500_as.png,1998866,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235501_as.png,1982911,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235503_as.png,1984916,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235504_as.png,1992507,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""stop""}"
manual_workspace_235506_as.png,1999063,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":206,""width"":34,""height"":77}","{""type"":""go""}"
manual_workspace_235507_as.png,1948679,"{}",1,0,"{""name"":""rect"",""x"":965,""y"":205,""width"":30,""height"":77}","{""type"":""go""}"
manual_workspace_235509_as.png,1943124,"{}",1,0,"{""name"":""rect"",""x"":981,""y"":191,""width"":34,""height"":85}","{""type"":""go""}"
manual_workspace_235510_as.png,1940137,"{}",1,0,"{""name"":""rect"",""x"":1002,""y"":180,""width"":34,""height"":85}","{""type"":""go""}"
manual_workspace_235512_as.png,1959274,"{}",1,0,"{""name"":""rect"",""x"":1044,""y"":143,""width"":44,""height"":105}","{""type"":""go""}"
manual_workspace_235513_as.png,1986841,"{}",1,0,"{""name"":""rect"",""x"":1065,""y"":124,""width"":50,""height"":119}","{""type"":""go""}"
manual_workspace_235515_as.png,2040801,"{}",1,0,"{""name"":""rect"",""x"":1065,""y"":124,""width"":50,""height"":119}","{""type"":""go""}"
manual_workspace_235517_as.png,1946708,"{}",1,0,"{""name"":""rect"",""x"":1354,""y"":1,""width"":124,""height"":172}","{""type"":""go""}"
manual_workspace_235532_as.png,1799186,"{}",1,0,"{""name"":""rect"",""x"":878,""y"":269,""width"":24,""height"":41}","{""type"":""stop""}"
manual_workspace_235533_as.png,1797880,"{}",1,0,"{""name"":""rect"",""x"":896,""y"":251,""width"":20,""height"":41}","{""type"":""stop""}"
manual_workspace_235535_as.png,1834580,"{}",1,0,"{""name"":""rect"",""x"":904,""y"":259,""width"":20,""height"":41}","{""type"":""stop""}"
manual_workspace_235536_as.png,1857012,"{}",1,0,"{""name"":""rect"",""x"":905,""y"":259,""width"":24,""height"":41}","{""type"":""stop""}"
manual_workspace_235538_as.png,1884072,"{}",1,0,"{""name"":""rect"",""x"":909,""y"":260,""width"":26,""height"":45}","{""type"":""go""}"
manual_workspace_235539_as.png,1867547,"{}",1,0,"{""name"":""rect"",""x"":910,""y"":266,""width"":30,""height"":49}","{""type"":""go""}"
manual_workspace_235540_as.png,1858480,"{}",1,0,"{""name"":""rect"",""x"":937,""y"":236,""width"":33,""height"":60}","{""type"":""go""}"
manual_workspace_235542_as.png,1872675,"{}",1,0,"{""name"":""rect"",""x"":963,""y"":225,""width"":36,""height"":68}","{""type"":""go""}"
manual_workspace_235544_as.png,1852302,"{}",1,0,"{""name"":""rect"",""x"":1002,""y"":215,""width"":36,""height"":68}","{""type"":""go""}"
manual_workspace_235545_as.png,1870172,"{}",1,0,"{""name"":""rect"",""x"":1014,""y"":193,""width"":46,""height"":84}","{""type"":""go""}"
manual_workspace_235547_as.png,1877190,"{}",1,0,"{""name"":""rect"",""x"":1079,""y"":167,""width"":35,""height"":98}","{""type"":""go""}"
manual_workspace_235549_as.png,1958248,"{}",1,0,"{""name"":""rect"",""x"":1016,""y"":183,""width"":41,""height"":69}","{""type"":""stop""}"
manual_workspace_235550_as.png,1887502,"{}",1,0,"{""name"":""rect"",""x"":983,""y"":206,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235551_as.png,1912539,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235552_as.png,1919713,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235554_as.png,1915638,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235555_as.png,1918734,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235556_as.png,1926635,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235558_as.png,1945390,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235559_as.png,1927856,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235600_as.png,1921163,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235601_as.png,1919886,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235603_as.png,1919205,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235604_as.png,1919889,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235612_as.png,1911545,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235613_as.png,1925989,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235621_as.png,1921621,"{}",1,0,"{""name"":""rect"",""x"":982,""y"":212,""width"":39,""height"":65}","{""type"":""stop""}"
manual_workspace_235622_as.png,1915838,"{}",1,0,"{""name"":""rect"",""x"":983,""y"":215,""width"":36,""height"":70}","{""type"":""go""}"
manual_workspace_235623_as.png,1917470,"{}",1,0,"{""name"":""rect"",""x"":983,""y"":215,""width"":36,""height"":70}","{""type"":""go""}"
manual_workspace_235624_as.png,1919338,"{}",1,0,"{""name"":""rect"",""x"":983,""y"":215,""width"":36,""height"":70}","{""type"":""go""}"
manual_workspace_235625_as.png,1917846,"{}",1,0,"{""name"":""rect"",""x"":983,""y"":215,""width"":36,""height"":70}","{""type"":""go""}"
manual_workspace_235626_as.png,1906467,"{}",1,0,"{""name"":""rect"",""x"":978,""y"":212,""width"":36,""height"":70}","{""type"":""go""}"
manual_workspace_235628_as.png,1893287,"{}",1,0,"{""name"":""rect"",""x"":983,""y"":212,""width"":36,""height"":70}","{""type"":""go""}"
manual_workspace_235629_as.png,1862281,"{}",1,0,"{""name"":""rect"",""x"":1045,""y"":173,""width"":43,""height"":98}","{""type"":""go""}"
manual_workspace_235630_as.png,1880538,"{}",1,0,"{""name"":""rect"",""x"":1126,""y"":120,""width"":55,""height"":122}","{""type"":""go""}"
manual_workspace_235631_as.png,1893101,"{}",1,0,"{""name"":""rect"",""x"":1177,""y"":100,""width"":53,""height"":131}","{""type"":""go""}"
manual_workspace_235633_as.png,1859327,"{}",1,0,"{""name"":""rect"",""x"":1259,""y"":63,""width"":74,""height"":162}","{""type"":""go""}"
manual_workspace_235656_as.png,1857657,"{}",1,0,"{""name"":""rect"",""x"":823,""y"":271,""width"":21,""height"":43}","{""type"":""stop""}"
manual_workspace_235700_as.png,1851826,"{}",1,0,"{""name"":""rect"",""x"":850,""y"":265,""width"":21,""height"":40}","{""type"":""stop""}"
manual_workspace_235701_as.png,1827044,"{}",1,0,"{""name"":""rect"",""x"":858,""y"":260,""width"":20,""height"":45}","{""type"":""stop""}"
manual_workspace_235703_as.png,1791445,"{}",1,0,"{""name"":""rect"",""x"":883,""y"":254,""width"":20,""height"":45}","{""type"":""stop""}"
manual_workspace_235704_as.png,1801519,"{}",1,0,"{""name"":""rect"",""x"":886,""y"":254,""width"":20,""height"":45}","{""type"":""stop""}"
manual_workspace_235705_as.png,1768058,"{}",1,0,"{""name"":""rect"",""x"":888,""y"":251,""width"":24,""height"":50}","{""type"":""stop""}"
manual_workspace_235706_as.png,1777769,"{}",1,0,"{""name"":""rect"",""x"":896,""y"":239,""width"":28,""height"":59}","{""type"":""stop""}"
manual_workspace_235707_as.png,1798021,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":239,""width"":28,""height"":59}","{""type"":""stop""}"
manual_workspace_235708_as.png,1821119,"{}",1,0,"{""name"":""rect"",""x"":900,""y"":239,""width"":28,""height"":59}","{""type"":""stop""}"
manual_workspace_235709_as.png,1793932,"{}",1,0,"{""name"":""rect"",""x"":935,""y"":237,""width"":28,""height"":59}","{""type"":""stop""}"
manual_workspace_235711_as.png,1796208,"{}",1,0,"{""name"":""rect"",""x"":946,""y"":227,""width"":31,""height"":67}","{""type"":""stop""}"
manual_workspace_235712_as.png,1794808,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":219,""width"":34,""height"":72}","{""type"":""stop""}"
manual_workspace_235713_as.png,1805535,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":212,""width"":38,""height"":79}","{""type"":""go""}"
manual_workspace_235714_as.png,1858147,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":212,""width"":38,""height"":79}","{""type"":""go""}"
manual_workspace_235716_as.png,1851367,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":212,""width"":38,""height"":79}","{""type"":""go""}"
manual_workspace_235717_as.png,1840033,"{}",1,0,"{""name"":""rect"",""x"":960,""y"":212,""width"":35,""height"":73}","{""type"":""go""}"
manual_workspace_235718_as.png,1837757,"{}",1,0,"{""name"":""rect"",""x"":942,""y"":220,""width"":35,""height"":73}","{""type"":""go""}"
manual_workspace_235719_as.png,1833039,"{}",1,0,"{""name"":""rect"",""x"":927,""y"":236,""width"":34,""height"":63}","{""type"":""go""}"
manual_workspace_235720_as.png,1835146,"{}",1,0,"{""name"":""rect"",""x"":922,""y"":237,""width"":34,""height"":63}","{""type"":""go""}"
manual_workspace_235721_as.png,1814765,"{}",1,0,"{""name"":""rect"",""x"":919,""y"":243,""width"":31,""height"":58}","{""type"":""go""}"
manual_workspace_235723_as.png,1835564,"{}",1,0,"{""name"":""rect"",""x"":908,""y"":244,""width"":31,""height"":58}","{""type"":""go""}"
manual_workspace_235724_as.png,1839530,"{}",1,0,"{""name"":""rect"",""x"":902,""y"":250,""width"":31,""height"":58}","{""type"":""go""}"
manual_workspace_235725_as.png,1797712,"{}",1,0,"{""name"":""rect"",""x"":902,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235726_as.png,1793223,"{}",1,0,"{""name"":""rect"",""x"":902,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235728_as.png,1804311,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235729_as.png,1851041,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235731_as.png,1863954,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235732_as.png,1856018,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235734_as.png,1858143,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235735_as.png,1861082,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235737_as.png,1856609,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235738_as.png,1857055,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235740_as.png,1831969,"{}",1,0,"{""name"":""rect"",""x"":906,""y"":250,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235741_as.png,1796135,"{}",1,0,"{""name"":""rect"",""x"":920,""y"":242,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235742_as.png,1782308,"{}",1,0,"{""name"":""rect"",""x"":928,""y"":242,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235743_as.png,1797592,"{}",1,0,"{""name"":""rect"",""x"":932,""y"":242,""width"":29,""height"":54}","{""type"":""stop""}"
manual_workspace_235744_as.png,1803375,"{}",1,0,"{""name"":""rect"",""x"":941,""y"":231,""width"":34,""height"":64}","{""type"":""stop""}"
manual_workspace_235745_as.png,1825256,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235746_as.png,1852183,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235748_as.png,1870687,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235749_as.png,1877667,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235751_as.png,1885365,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235752_as.png,1879266,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235753_as.png,1876164,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235754_as.png,1875777,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""stop""}"
manual_workspace_235756_as.png,1876297,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""go""}"
manual_workspace_235757_as.png,1830128,"{}",1,0,"{""name"":""rect"",""x"":945,""y"":231,""width"":35,""height"":64}","{""type"":""go""}"
manual_workspace_235758_as.png,1799856,"{}",1,0,"{""name"":""rect"",""x"":957,""y"":227,""width"":35,""height"":64}","{""type"":""go""}"
manual_workspace_235759_as.png,1779639,"{}",1,0,"{""name"":""rect"",""x"":988,""y"":195,""width"":44,""height"":80}","{""type"":""go""}"
manual_workspace_235800_as.png,1781731,"{}",1,0,"{""name"":""rect"",""x"":1011,""y"":189,""width"":45,""height"":83}","{""type"":""go""}"
manual_workspace_235801_as.png,1779680,"{}",1,0,"{""name"":""rect"",""x"":1035,""y"":178,""width"":46,""height"":85}","{""type"":""go""}"
manual_workspace_235802_as.png,1790126,"{}",1,0,"{""name"":""rect"",""x"":1043,""y"":167,""width"":53,""height"":97}","{""type"":""go""}"
manual_workspace_235804_as.png,1782517,"{}",1,0,"{""name"":""rect"",""x"":1051,""y"":167,""width"":53,""height"":97}","{""type"":""go""}"
manual_workspace_235806_as.png,1770127,"{}",1,0,"{""name"":""rect"",""x"":1084,""y"":154,""width"":58,""height"":105}","{""type"":""go""}"
manual_workspace_235807_as.png,1769127,"{}",1,0,"{""name"":""rect"",""x"":1147,""y"":106,""width"":68,""height"":123}","{""type"":""go""}"
manual_workspace_235808_as.png,1729504,"{}",1,0,"{""name"":""rect"",""x"":1347,""y"":1,""width"":103,""height"":193}","{""type"":""stop""}"
manual_workspace_235829_as.png,2227021,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":266,""width"":28,""height"":39}","{""type"":""stop""}"
manual_workspace_235830_as.png,2224923,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":266,""width"":28,""height"":39}","{""type"":""stop""}"
manual_workspace_235832_as.png,2183971,"{}",1,0,"{""name"":""rect"",""x"":917,""y"":266,""width"":28,""height"":39}","{""type"":""stop""}"
manual_workspace_235833_as.png,2201645,"{}",1,0,"{""name"":""rect"",""x"":926,""y"":259,""width"":29,""height"":40}","{""type"":""stop""}"
manual_workspace_235834_as.png,2228623,"{}",1,0,"{""name"":""rect"",""x"":936,""y"":259,""width"":21,""height"":46}","{""type"":""stop""}"
manual_workspace_235835_as.png,2268391,"{}",1,0,"{""name"":""rect"",""x"":914,""y"":242,""width"":25,""height"":56}","{""type"":""stop""}"
manual_workspace_235837_as.png,2287224,"{}",1,0,"{""name"":""rect"",""x"":915,""y"":246,""width"":25,""height"":56}","{""type"":""stop""}"
manual_workspace_235838_as.png,2303374,"{}",1,0,"{""name"":""rect"",""x"":919,""y"":246,""width"":21,""height"":49}","{""type"":""stop""}"
manual_workspace_235839_as.png,2287040,"{}",1,0,"{""name"":""rect"",""x"":902,""y"":267,""width"":26,""height"":50}","{""type"":""go""}"
manual_workspace_235840_as.png,2287333,"{}",1,0,"{""name"":""rect"",""x"":911,""y"":253,""width"":26,""height"":50}","{""type"":""go""}"
manual_workspace_235841_as.png,2272171,"{}",1,0,"{""name"":""rect"",""x"":916,""y"":253,""width"":26,""height"":50}","{""type"":""go""}"
manual_workspace_235843_as.png,2271373,"{}",1,0,"{""name"":""rect"",""x"":927,""y"":243,""width"":26,""height"":50}","{""type"":""go""}"
manual_workspace_235845_as.png,2262557,"{}",1,0,"{""name"":""rect"",""x"":942,""y"":233,""width"":30,""height"":56}","{""type"":""go""}"
manual_workspace_235846_as.png,2270633,"{}",1,0,"{""name"":""rect"",""x"":951,""y"":228,""width"":30,""height"":56}","{""type"":""go""}"
manual_workspace_235847_as.png,2264932,"{}",1,0,"{""name"":""rect"",""x"":971,""y"":217,""width"":33,""height"":61}","{""type"":""go""}"
manual_workspace_235849_as.png,2343831,"{}",1,0,"{""name"":""rect"",""x"":997,""y"":201,""width"":35,""height"":78}","{""type"":""go""}"
manual_workspace_235851_as.png,2289419,"{}",1,0,"{""name"":""rect"",""x"":1055,""y"":136,""width"":44,""height"":97}","{""type"":""stop""}"
manual_workspace_235852_as.png,2281287,"{}",1,0,"{""name"":""rect"",""x"":996,""y"":172,""width"":35,""height"":70}","{""type"":""stop""}"
manual_workspace_235854_as.png,2298948,"{}",1,0,"{""name"":""rect"",""x"":1001,""y"":205,""width"":35,""height"":70}","{""type"":""stop""}"
manual_workspace_235855_as.png,2315176,"{}",1,0,"{""name"":""rect"",""x"":1006,""y"":205,""width"":35,""height"":70}","{""type"":""stop""}"
manual_workspace_235856_as.png,2330126,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235857_as.png,2340806,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235858_as.png,2360043,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235900_as.png,2377076,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235901_as.png,2386088,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235902_as.png,2404261,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235903_as.png,2360459,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235904_as.png,2380716,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235905_as.png,2385643,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235906_as.png,2377196,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235907_as.png,2384083,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
manual_workspace_235909_as.png,2389440,"{}",1,0,"{""name"":""rect"",""x"":1013,""y"":205,""width"":31,""height"":70}","{""type"":""stop""}"
